DeviceName,DeviceType,Timestamp,UOM1,UOM1Value,UOM2,UOM2Value
GAS84,GAS,20240313 10:43:45,CF,16.3458486,PSI,1.5995779
H2O84,H2O,20240313 10:43:45,CM,96.6006278,TEMPCelsius,13.6013572
ELEC85,ELECTRIC,20240313 10:43:45,kWH,29.3561507,kVA,0.5664359
GPS85,GPS,20240313 10:43:45,Latitude,50.167818,Longitude,-110.8143937
GAS85,GAS,20240313 10:43:45,CF,82.7954334,PSI,1.6703981
H2O85,H2O,20240313 10:43:45,CM,60.274839,TEMPCelsius,26.8862759
ELEC86,ELECTRIC,20240313 10:43:45,kWH,65.9352520,kVA,3.8601103
GPS86,GPS,20240313 10:43:45,Latitude,49.2309298,Longitude,-110.6758514
GAS86,GAS,20240313 10:43:45,CF,38.6172414,PSI,0.7075851
H2O86,H2O,20240313 10:43:45,CM,45.914638,TEMPCelsius,1.6181105
ELEC87,ELECTRIC,20240313 10:43:45,kWH,87.6283113,kVA,6.9095906
GPS87,GPS,20240313 10:43:45,Latitude,49.5961180,Longitude,-111.1841040
GAS87,GAS,20240313 10:43:45,CF,53.4370196,PSI,0.8721560
H2O87,H2O,20240313 10:43:45,CM,74.5967781,TEMPCelsius,5.1886005
ELEC88,ELECTRIC,20240313 10:43:45,kWH,42.7388185,kVA,9.7711994
GPS88,GPS,20240313 10:43:45,Latitude,49.1591564,Longitude,-110.7067900
GAS88,GAS,20240313 10:43:45,CF,59.8155848,PSI,0.8272280
H2O88,H2O,20240313 10:43:45,CM,99.8343463,TEMPCelsius,22.7575680
ELEC89,ELECTRIC,20240313 10:43:45,kWH,4.7940896,kVA,9.2707313
GPS89,GPS,20240313 10:43:45,Latitude,50.9158938,Longitude,-110.1972089
GAS89,GAS,20240313 10:43:45,CF,52.4533125,PSI,1.6095159
H2O89,H2O,20240313 10:43:45,CM,0.256548,TEMPCelsius,14.1933305
ELEC90,ELECTRIC,20240313 10:43:45,kWH,44.1325619,kVA,3.5593911
GPS90,GPS,20240313 10:43:45,Latitude,49.5709909,Longitude,-110.4185239
GAS90,GAS,20240313 10:43:45,CF,71.4171350,PSI,0.5431501
H2O90,H2O,20240313 10:43:45,CM,62.7093305,TEMPCelsius,26.2941985
ELEC91,ELECTRIC,20240313 10:43:45,kWH,95.8529629,kVA,2.3222099
GPS91,GPS,20240313 10:43:45,Latitude,50.252121,Longitude,-110.3515697
GAS91,GAS,20240313 10:43:45,CF,13.3718142,PSI,1.766969
H2O91,H2O,20240313 10:43:45,CM,77.5998347,TEMPCelsius,6.9923864
ELEC92,ELECTRIC,20240313 10:43:45,kWH,69.6227390,kVA,0.8746568
GPS92,GPS,20240313 10:43:45,Latitude,51.7857829,Longitude,-111.1780376
GAS92,GAS,20240313 10:43:45,CF,56.6466883,PSI,0.1200753
H2O92,H2O,20240313 10:43:45,CM,92.8588658,TEMPCelsius,-3.5857520
ELEC93,ELECTRIC,20240313 10:43:45,kWH,20.3837904,kVA,0.8316827
GPS93,GPS,20240313 10:43:45,Latitude,49.4286890,Longitude,-111.5465274
GAS93,GAS,20240313 10:43:45,CF,56.4335547,PSI,1.3864800
H2O93,H2O,20240313 10:43:45,CM,25.6567308,TEMPCelsius,9.7806609
ELEC94,ELECTRIC,20240313 10:43:45,kWH,6.9841391,kVA,2.4640147
GPS94,GPS,20240313 10:43:45,Latitude,51.9118065,Longitude,-111.8562396
GAS94,GAS,20240313 10:43:45,CF,9.3183992,PSI,0.595665
H2O94,H2O,20240313 10:43:45,CM,71.9119214,TEMPCelsius,21.3323572
ELEC95,ELECTRIC,20240313 10:43:45,kWH,77.8953504,kVA,1.9132361
GPS95,GPS,20240313 10:43:45,Latitude,50.383178,Longitude,-111.5330558
GAS95,GAS,20240313 10:43:45,CF,89.3397953,PSI,0.9282177
H2O95,H2O,20240313 10:43:45,CM,1.5963959,TEMPCelsius,15.1630469
ELEC96,ELECTRIC,20240313 10:43:45,kWH,59.5076932,kVA,3.2371058
GPS96,GPS,20240313 10:43:45,Latitude,50.5791936,Longitude,-110.8163663
GAS96,GAS,20240313 10:43:45,CF,60.9565468,PSI,1.7601343
H2O96,H2O,20240313 10:43:45,CM,71.8707508,TEMPCelsius,3.9406322
ELEC97,ELECTRIC,20240313 10:43:45,kWH,83.4879023,kVA,4.2187496
GPS97,GPS,20240313 10:43:45,Latitude,50.9311539,Longitude,-111.6920192
GAS97,GAS,20240313 10:43:45,CF,38.5804803,PSI,0.5451321
H2O97,H2O,20240313 10:43:45,CM,90.1765145,TEMPCelsius,8.6112710
ELEC98,ELECTRIC,20240313 10:43:45,kWH,39.5013998,kVA,8.6882663
GPS98,GPS,20240313 10:43:45,Latitude,51.2475588,Longitude,-110.1992111
GAS98,GAS,20240313 10:43:45,CF,99.5576302,PSI,1.3003494
H2O98,H2O,20240313 10:43:45,CM,88.6642710,TEMPCelsius,29.4877120
ELEC99,ELECTRIC,20240313 10:43:45,kWH,24.3602766,kVA,4.4011445
GPS99,GPS,20240313 10:43:45,Latitude,50.2925474,Longitude,-111.1363100
GAS99,GAS,20240313 10:43:45,CF,12.5420553,PSI,1.121446
H2O99,H2O,20240313 10:43:45,CM,79.8528752,TEMPCelsius,-3.9586567
ELEC100,ELECTRIC,20240313 10:43:45,kWH,25.5120036,kVA,6.98569
GPS100,GPS,20240313 10:43:45,Latitude,51.7398893,Longitude,-110.1726905
GAS100,GAS,20240313 10:43:45,CF,44.9033881,PSI,0.3956092
H2O100,H2O,20240313 10:43:45,CM,98.9120101,TEMPCelsius,-2.7485745
ELEC101,ELECTRIC,20240313 10:43:45,kWH,44.1030708,kVA,9.6416233
GPS101,GPS,20240313 10:43:45,Latitude,51.8562723,Longitude,-111.5336999
GAS101,GAS,20240313 10:43:45,CF,38.67804,PSI,0.5087288
H2O101,H2O,20240313 10:43:45,CM,21.5407255,TEMPCelsius,28.3401979
ELEC102,ELECTRIC,20240313 10:43:45,kWH,85.9478800,kVA,7.7335924
GPS102,GPS,20240313 10:43:45,Latitude,49.3313569,Longitude,-110.5642863
GAS102,GAS,20240313 10:43:45,CF,14.3507894,PSI,1.4026766
H2O102,H2O,20240313 10:43:45,CM,31.9350055,TEMPCelsius,26.4390155
ELEC103,ELECTRIC,20240313 10:43:45,kWH,99.6834747,kVA,9.2030154
GPS103,GPS,20240313 10:43:45,Latitude,49.6674104,Longitude,-110.1230108
GAS103,GAS,20240313 10:43:45,CF,63.6647795,PSI,0.9347793
H2O103,H2O,20240313 10:43:45,CM,39.4845464,TEMPCelsius,25.3913940
ELEC104,ELECTRIC,20240313 10:43:45,kWH,7.8731702,kVA,9.2443557
GPS104,GPS,20240313 10:43:45,Latitude,49.5772759,Longitude,-111.4105161
GAS104,GAS,20240313 10:43:45,CF,71.3031851,PSI,1.4839134
H2O104,H2O,20240313 10:43:45,CM,76.8246614,TEMPCelsius,28.5756663
ELEC105,ELECTRIC,20240313 10:43:45,kWH,53.8053854,kVA,8.6391989
GPS105,GPS,20240313 10:43:45,Latitude,50.4362585,Longitude,-110.9954427
GAS105,GAS,20240313 10:43:45,CF,3.3502599,PSI,0.6882064
H2O105,H2O,20240313 10:43:45,CM,15.8988670,TEMPCelsius,14.8935595
ELEC106,ELECTRIC,20240313 10:43:45,kWH,26.7272955,kVA,4.9406071
GPS106,GPS,20240313 10:43:45,Latitude,49.5817152,Longitude,-110.1969772
GAS106,GAS,20240313 10:43:45,CF,55.3555825,PSI,0.9622279
H2O106,H2O,20240313 10:43:45,CM,76.7470661,TEMPCelsius,3.4905646
ELEC107,ELECTRIC,20240313 10:43:45,kWH,84.4814599,kVA,5.8051919
GPS107,GPS,20240313 10:43:45,Latitude,49.7890195,Longitude,-110.5378826
GAS107,GAS,20240313 10:43:45,CF,62.1043614,PSI,1.1176613
H2O107,H2O,20240313 10:43:45,CM,30.9631246,TEMPCelsius,19.443271
ELEC108,ELECTRIC,20240313 10:43:45,kWH,70.3461538,kVA,5.2911618
GPS108,GPS,20240313 10:43:45,Latitude,51.6810640,Longitude,-111.7810958
GAS108,GAS,20240313 10:43:45,CF,92.816316,PSI,1.3515240
H2O108,H2O,20240313 10:43:45,CM,85.5885851,TEMPCelsius,22.866769
ELEC109,ELECTRIC,20240313 10:43:45,kWH,73.8148604,kVA,3.71610
GPS109,GPS,20240313 10:43:45,Latitude,51.1274080,Longitude,-110.1259383
GAS109,GAS,20240313 10:43:45,CF,73.9494401,PSI,0.1290532
H2O109,H2O,20240313 10:43:45,CM,89.5801061,TEMPCelsius,21.4754536
ELEC110,ELECTRIC,20240313 10:43:45,kWH,66.863377,kVA,6.966737
GPS110,GPS,20240313 10:43:45,Latitude,49.6870245,Longitude,-110.5138191
GAS110,GAS,20240313 10:43:45,CF,84.1855187,PSI,1.6476902
H2O110,H2O,20240313 10:43:45,CM,67.4091118,TEMPCelsius,9.6119371
ELEC111,ELECTRIC,20240313 10:43:45,kWH,56.1231244,kVA,7.3602172
GPS111,GPS,20240313 10:43:45,Latitude,51.4657420,Longitude,-111.2197355
GAS111,GAS,20240313 10:43:45,CF,53.8626150,PSI,1.9944710
H2O111,H2O,20240313 10:43:45,CM,81.7445257,TEMPCelsius,28.4812528
ELEC112,ELECTRIC,20240313 10:43:45,kWH,92.7891219,kVA,2.2959733
GPS112,GPS,20240313 10:43:45,Latitude,50.2279791,Longitude,-111.670564
GAS112,GAS,20240313 10:43:45,CF,79.1855588,PSI,0.2638959
H2O112,H2O,20240313 10:43:45,CM,84.388006,TEMPCelsius,6.4980024
ELEC113,ELECTRIC,20240313 10:43:45,kWH,45.5431859,kVA,6.9421729
GPS113,GPS,20240313 10:43:45,Latitude,51.2795873,Longitude,-110.1496772
GAS113,GAS,20240313 10:43:45,CF,7.1407609,PSI,1.1487017
H2O113,H2O,20240313 10:43:45,CM,19.2262882,TEMPCelsius,3.9049604
ELEC114,ELECTRIC,20240313 10:43:45,kWH,20.423655,kVA,9.7157089
GPS114,GPS,20240313 10:43:45,Latitude,50.871963,Longitude,-110.3940585
GAS114,GAS,20240313 10:43:45,CF,38.7404502,PSI,1.6019556
H2O114,H2O,20240313 10:43:45,CM,71.5729956,TEMPCelsius,9.3539626
ELEC115,ELECTRIC,20240313 10:43:45,kWH,49.7105881,kVA,4.5573610
GPS115,GPS,20240313 10:43:45,Latitude,50.9785798,Longitude,-111.594497
GAS115,GAS,20240313 10:43:45,CF,23.6272974,PSI,1.6676626
H2O115,H2O,20240313 10:43:45,CM,73.4258493,TEMPCelsius,12.19903
ELEC116,ELECTRIC,20240313 10:43:45,kWH,9.4295475,kVA,2.5306447
GPS116,GPS,20240313 10:43:45,Latitude,49.9342277,Longitude,-110.2538551
GAS116,GAS,20240313 10:43:45,CF,76.2886632,PSI,1.7015112
H2O116,H2O,20240313 10:43:45,CM,69.412159,TEMPCelsius,5.2195547
ELEC117,ELECTRIC,20240313 10:43:45,kWH,52.152280,kVA,9.2482492
GPS117,GPS,20240313 10:43:45,Latitude,50.6791302,Longitude,-110.7734736
GAS117,GAS,20240313 10:43:45,CF,88.7049964,PSI,0.18501
H2O117,H2O,20240313 10:43:45,CM,24.310453,TEMPCelsius,15.6766692
ELEC118,ELECTRIC,20240313 10:43:45,kWH,35.6080871,kVA,4.2781152
GPS118,GPS,20240313 10:43:45,Latitude,51.4107040,Longitude,-110.3424763
GAS118,GAS,20240313 10:43:45,CF,99.8698850,PSI,1.1632426
H2O118,H2O,20240313 10:43:45,CM,41.3649721,TEMPCelsius,26.5618016
ELEC119,ELECTRIC,20240313 10:43:45,kWH,16.2579643,kVA,9.5024084
GPS119,GPS,20240313 10:43:45,Latitude,49.4301247,Longitude,-111.4200565
GAS119,GAS,20240313 10:43:45,CF,48.1918992,PSI,1.7496571
H2O119,H2O,20240313 10:43:45,CM,69.1408951,TEMPCelsius,1.6378723
ELEC120,ELECTRIC,20240313 10:43:45,kWH,99.3168652,kVA,8.2159075
GPS120,GPS,20240313 10:43:45,Latitude,51.778303,Longitude,-111.2711327
GAS120,GAS,20240313 10:43:45,CF,94.4147479,PSI,0.7970981
H2O120,H2O,20240313 10:43:45,CM,84.6581243,TEMPCelsius,11.2969903
ELEC121,ELECTRIC,20240313 10:43:45,kWH,64.4639960,kVA,1.8600220
GPS121,GPS,20240313 10:43:45,Latitude,50.3389622,Longitude,-111.4944371
GAS121,GAS,20240313 10:43:45,CF,7.6620280,PSI,1.9863298
H2O121,H2O,20240313 10:43:45,CM,67.8270878,TEMPCelsius,28.5013921
ELEC122,ELECTRIC,20240313 10:43:45,kWH,32.9371206,kVA,2.5559254
GPS122,GPS,20240313 10:43:45,Latitude,49.8015451,Longitude,-110.5852578
GAS122,GAS,20240313 10:43:45,CF,26.2038250,PSI,0.1560618
H2O122,H2O,20240313 10:43:45,CM,27.7845627,TEMPCelsius,1.5747196
ELEC123,ELECTRIC,20240313 10:43:45,kWH,79.6025778,kVA,2.9707054
GPS123,GPS,20240313 10:43:45,Latitude,49.377964,Longitude,-110.7633922
GAS123,GAS,20240313 10:43:45,CF,17.2304896,PSI,1.656206
H2O123,H2O,20240313 10:43:45,CM,26.4120428,TEMPCelsius,7.9252876
ELEC124,ELECTRIC,20240313 10:43:45,kWH,37.7740643,kVA,0.6553159
GPS124,GPS,20240313 10:43:45,Latitude,50.4720067,Longitude,-111.5159476
GAS124,GAS,20240313 10:43:45,CF,67.2851343,PSI,1.9499088
H2O124,H2O,20240313 10:43:45,CM,56.7436838,TEMPCelsius,29.5029737
ELEC125,ELECTRIC,20240313 10:43:45,kWH,76.4701515,kVA,5.3526573
GPS125,GPS,20240313 10:43:45,Latitude,51.1043176,Longitude,-111.1103829
GAS125,GAS,20240313 10:43:45,CF,56.1784736,PSI,0.4505903
H2O125,H2O,20240313 10:43:45,CM,77.795499,TEMPCelsius,1.9838542
ELEC126,ELECTRIC,20240313 10:43:45,kWH,29.8135070,kVA,1.1424073
GPS126,GPS,20240313 10:43:45,Latitude,50.8455862,Longitude,-110.8992722
GAS126,GAS,20240313 10:43:45,CF,24.3832694,PSI,1.3183472
H2O126,H2O,20240313 10:43:45,CM,0.3351296,TEMPCelsius,2.377652
ELEC127,ELECTRIC,20240313 10:43:45,kWH,76.6590423,kVA,1.5776493
GPS127,GPS,20240313 10:43:45,Latitude,50.5339216,Longitude,-110.393967
GAS127,GAS,20240313 10:43:45,CF,95.4796188,PSI,0.9492900
H2O127,H2O,20240313 10:43:45,CM,92.4975441,TEMPCelsius,7.2860097
ELEC128,ELECTRIC,20240313 10:43:45,kWH,63.4667792,kVA,4.415220
GPS128,GPS,20240313 10:43:45,Latitude,49.4503223,Longitude,-111.8057289
GAS128,GAS,20240313 10:43:45,CF,20.8215500,PSI,0.8736104
H2O128,H2O,20240313 10:43:45,CM,58.9096869,TEMPCelsius,19.2946382
ELEC129,ELECTRIC,20240313 10:43:45,kWH,73.9551654,kVA,5.3709680
GPS129,GPS,20240313 10:43:45,Latitude,50.509201,Longitude,-111.9995334
GAS129,GAS,20240313 10:43:45,CF,45.2043873,PSI,1.8337585
H2O129,H2O,20240313 10:43:45,CM,64.5764762,TEMPCelsius,12.2081299
ELEC130,ELECTRIC,20240313 10:43:45,kWH,41.3685008,kVA,7.1882506
GPS130,GPS,20240313 10:43:45,Latitude,51.6710642,Longitude,-111.8384612
GAS130,GAS,20240313 10:43:45,CF,81.328337,PSI,0.5786863
H2O130,H2O,20240313 10:43:45,CM,67.6189083,TEMPCelsius,13.9511436
ELEC131,ELECTRIC,20240313 10:43:45,kWH,54.5189379,kVA,0.6908009
GPS131,GPS,20240313 10:43:45,Latitude,50.7724713,Longitude,-110.270304
GAS131,GAS,20240313 10:43:45,CF,83.2494511,PSI,0.9887052
H2O131,H2O,20240313 10:43:45,CM,75.3628482,TEMPCelsius,19.1590516
ELEC132,ELECTRIC,20240313 10:43:45,kWH,93.9177490,kVA,1.2368350
GPS132,GPS,20240313 10:43:45,Latitude,50.6314560,Longitude,-110.4743289
GAS132,GAS,20240313 10:43:45,CF,69.7518133,PSI,1.5940523
H2O132,H2O,20240313 10:43:45,CM,45.513347,TEMPCelsius,15.8768226
ELEC133,ELECTRIC,20240313 10:43:45,kWH,45.4205500,kVA,9.5599348
GPS133,GPS,20240313 10:43:45,Latitude,49.4110195,Longitude,-111.7297603
GAS133,GAS,20240313 10:43:45,CF,70.1894639,PSI,0.7282409
H2O133,H2O,20240313 10:43:45,CM,82.9428769,TEMPCelsius,16.5134540
ELEC134,ELECTRIC,20240313 10:43:45,kWH,32.6085212,kVA,0.2507486
GPS134,GPS,20240313 10:43:45,Latitude,49.5707941,Longitude,-111.2149278
GAS134,GAS,20240313 10:43:45,CF,29.9434095,PSI,1.453475
H2O134,H2O,20240313 10:43:45,CM,90.751031,TEMPCelsius,19.4444427
ELEC135,ELECTRIC,20240313 10:43:45,kWH,3.5109559,kVA,2.2210560
GPS135,GPS,20240313 10:43:45,Latitude,49.3730762,Longitude,-110.7799339
GAS135,GAS,20240313 10:43:45,CF,64.9309120,PSI,1.6291355
H2O135,H2O,20240313 10:43:45,CM,30.5230970,TEMPCelsius,27.2351439
ELEC136,ELECTRIC,20240313 10:43:45,kWH,83.6120505,kVA,8.6460745
GPS136,GPS,20240313 10:43:45,Latitude,49.8501070,Longitude,-110.7287640
GAS136,GAS,20240313 10:43:45,CF,3.1520743,PSI,0.7242640
H2O136,H2O,20240313 10:43:45,CM,78.4512522,TEMPCelsius,20.5685212
ELEC137,ELECTRIC,20240313 10:43:45,kWH,69.8303549,kVA,5.2122860
GPS137,GPS,20240313 10:43:45,Latitude,51.3964982,Longitude,-111.8301764
GAS137,GAS,20240313 10:43:45,CF,2.3268672,PSI,1.9598580
H2O137,H2O,20240313 10:43:45,CM,19.202392,TEMPCelsius,26.9893573
ELEC138,ELECTRIC,20240313 10:43:45,kWH,58.381714,kVA,8.6446820
GPS138,GPS,20240313 10:43:45,Latitude,50.798609,Longitude,-111.6829125
GAS138,GAS,20240313 10:43:45,CF,47.85824,PSI,0.610342
H2O138,H2O,20240313 10:43:45,CM,97.6731309,TEMPCelsius,11.9907067
ELEC139,ELECTRIC,20240313 10:43:45,kWH,50.1450203,kVA,3.5421053
GPS139,GPS,20240313 10:43:45,Latitude,51.9482089,Longitude,-111.357939
GAS139,GAS,20240313 10:43:45,CF,42.2871507,PSI,0.5138419
H2O139,H2O,20240313 10:43:45,CM,4.2939993,TEMPCelsius,12.7683425
ELEC140,ELECTRIC,20240313 10:43:45,kWH,40.1357324,kVA,8.3814165
GPS140,GPS,20240313 10:43:45,Latitude,51.7429674,Longitude,-111.786177
GAS140,GAS,20240313 10:43:45,CF,98.2310036,PSI,0.6084046
H2O140,H2O,20240313 10:43:45,CM,47.4345070,TEMPCelsius,10.4411661
ELEC141,ELECTRIC,20240313 10:43:45,kWH,60.3950381,kVA,3.8083489
GPS141,GPS,20240313 10:43:45,Latitude,51.3017935,Longitude,-111.7935617
GAS141,GAS,20240313 10:43:45,CF,55.3377945,PSI,1.8999948
H2O141,H2O,20240313 10:43:45,CM,24.2766879,TEMPCelsius,26.4577176
ELEC142,ELECTRIC,20240313 10:43:45,kWH,3.1027629,kVA,9.3010044
GPS142,GPS,20240313 10:43:45,Latitude,49.9096071,Longitude,-110.5644642
GAS142,GAS,20240313 10:43:45,CF,64.7432822,PSI,1.6675128
H2O142,H2O,20240313 10:43:45,CM,34.5336455,TEMPCelsius,6.3107844
ELEC143,ELECTRIC,20240313 10:43:45,kWH,79.6051932,kVA,1.6506543
GPS143,GPS,20240313 10:43:45,Latitude,50.1802998,Longitude,-110.6005117
GAS143,GAS,20240313 10:43:45,CF,24.1843994,PSI,1.3172767
H2O143,H2O,20240313 10:43:45,CM,6.1234339,TEMPCelsius,-3.5979174
ELEC144,ELECTRIC,20240313 10:43:45,kWH,89.7950961,kVA,1.3476531
GPS144,GPS,20240313 10:43:45,Latitude,49.2608757,Longitude,-111.8474105
GAS144,GAS,20240313 10:43:45,CF,26.7720374,PSI,1.2340644
H2O144,H2O,20240313 10:43:45,CM,50.4517981,TEMPCelsius,17.4449253
ELEC145,ELECTRIC,20240313 10:43:45,kWH,92.1795611,kVA,2.9181941
GPS145,GPS,20240313 10:43:45,Latitude,51.8038074,Longitude,-111.7575764
GAS145,GAS,20240313 10:43:45,CF,44.2784277,PSI,1.5327424
H2O145,H2O,20240313 10:43:45,CM,75.2682484,TEMPCelsius,18.3076769
ELEC146,ELECTRIC,20240313 10:43:45,kWH,71.9081484,kVA,1.6017989
GPS146,GPS,20240313 10:43:45,Latitude,50.1241996,Longitude,-110.1747169
GAS146,GAS,20240313 10:43:45,CF,77.2104750,PSI,0.328765
H2O146,H2O,20240313 10:43:45,CM,36.5908127,TEMPCelsius,28.4861721
ELEC147,ELECTRIC,20240313 10:43:45,kWH,82.4275050,kVA,3.1518519
GPS147,GPS,20240313 10:43:45,Latitude,49.5382991,Longitude,-111.5991450
GAS147,GAS,20240313 10:43:45,CF,29.5918050,PSI,0.5157208
H2O147,H2O,20240313 10:43:45,CM,63.4203444,TEMPCelsius,22.7780424
ELEC148,ELECTRIC,20240313 10:43:45,kWH,99.4234977,kVA,6.8417760
GPS148,GPS,20240313 10:43:45,Latitude,50.6254589,Longitude,-110.1648113
GAS148,GAS,20240313 10:43:45,CF,11.3030668,PSI,0.1336750
H2O148,H2O,20240313 10:43:45,CM,14.3668392,TEMPCelsius,0.6220888
ELEC149,ELECTRIC,20240313 10:43:45,kWH,58.7459305,kVA,5.2963067
GPS149,GPS,20240313 10:43:45,Latitude,50.3959878,Longitude,-110.4991417
GAS149,GAS,20240313 10:43:45,CF,77.5591776,PSI,0.8335693
H2O149,H2O,20240313 10:43:45,CM,62.5982977,TEMPCelsius,24.4917248
ELEC150,ELECTRIC,20240313 10:43:45,kWH,55.8906208,kVA,9.9198125
GPS150,GPS,20240313 10:43:45,Latitude,49.1767446,Longitude,-111.6397554
GAS150,GAS,20240313 10:43:45,CF,36.4750361,PSI,0.9184116
H2O150,H2O,20240313 10:43:45,CM,99.996560,TEMPCelsius,-1.5988308
ELEC151,ELECTRIC,20240313 10:43:45,kWH,27.7852963,kVA,3.8654713
GPS151,GPS,20240313 10:43:45,Latitude,49.9812667,Longitude,-110.851407
GAS151,GAS,20240313 10:43:45,CF,70.2546321,PSI,1.3234291
H2O151,H2O,20240313 10:43:45,CM,70.6944002,TEMPCelsius,-3.7881198
ELEC152,ELECTRIC,20240313 10:43:45,kWH,73.9474719,kVA,1.1910395
GPS152,GPS,20240313 10:43:45,Latitude,51.155671,Longitude,-110.2847489
GAS152,GAS,20240313 10:43:45,CF,3.4038137,PSI,1.5204203
H2O152,H2O,20240313 10:43:45,CM,2.6110588,TEMPCelsius,17.1058721
ELEC153,ELECTRIC,20240313 10:43:45,kWH,48.7299776,kVA,6.6030626
GPS153,GPS,20240313 10:43:45,Latitude,50.5860779,Longitude,-110.1038823
GAS153,GAS,20240313 10:43:45,CF,96.3360687,PSI,1.3435599
H2O153,H2O,20240313 10:43:45,CM,53.9160761,TEMPCelsius,7.5021045
ELEC154,ELECTRIC,20240313 10:43:45,kWH,17.770285,kVA,0.5300883
GPS154,GPS,20240313 10:43:45,Latitude,50.7514956,Longitude,-111.6933801
GAS154,GAS,20240313 10:43:45,CF,19.7768021,PSI,0.9358
H2O154,H2O,20240313 10:43:45,CM,96.8842163,TEMPCelsius,8.6543358
ELEC155,ELECTRIC,20240313 10:43:45,kWH,57.3101390,kVA,2.6888100
GPS155,GPS,20240313 10:43:45,Latitude,49.561643,Longitude,-110.673641
GAS155,GAS,20240313 10:43:45,CF,84.8438574,PSI,1.3513552
H2O155,H2O,20240313 10:43:45,CM,38.1094727,TEMPCelsius,18.4966527
ELEC156,ELECTRIC,20240313 10:43:45,kWH,99.5899545,kVA,9.9214402
GPS156,GPS,20240313 10:43:45,Latitude,51.3272207,Longitude,-111.1546883
GAS156,GAS,20240313 10:43:45,CF,48.8533021,PSI,0.9633327
H2O156,H2O,20240313 10:43:45,CM,20.1193397,TEMPCelsius,-3.931216
ELEC157,ELECTRIC,20240313 10:43:45,kWH,66.4996863,kVA,3.1288868
GPS157,GPS,20240313 10:43:45,Latitude,50.6272954,Longitude,-110.6169693
GAS157,GAS,20240313 10:43:45,CF,26.842221,PSI,0.9978498
H2O157,H2O,20240313 10:43:45,CM,17.6131524,TEMPCelsius,-1.8303465
ELEC158,ELECTRIC,20240313 10:43:45,kWH,71.779088,kVA,8.9880223
GPS158,GPS,20240313 10:43:45,Latitude,51.9870608,Longitude,-111.4831756
GAS158,GAS,20240313 10:43:45,CF,1.386300,PSI,0.413074
H2O158,H2O,20240313 10:43:45,CM,74.6998319,TEMPCelsius,8.6625607
ELEC159,ELECTRIC,20240313 10:43:45,kWH,26.3817541,kVA,9.9204366
GPS159,GPS,20240313 10:43:45,Latitude,50.7888259,Longitude,-111.3768637
GAS159,GAS,20240313 10:43:45,CF,9.2282568,PSI,1.6151909
H2O159,H2O,20240313 10:43:45,CM,47.7417890,TEMPCelsius,15.2044064
ELEC160,ELECTRIC,20240313 10:43:45,kWH,94.5685378,kVA,6.6068016
GPS160,GPS,20240313 10:43:45,Latitude,50.2661111,Longitude,-110.3308655
GAS160,GAS,20240313 10:43:45,CF,67.626074,PSI,1.5328849
H2O160,H2O,20240313 10:43:45,CM,47.576839,TEMPCelsius,-1.8342731
ELEC161,ELECTRIC,20240313 10:43:45,kWH,34.2358346,kVA,9.8675009
GPS161,GPS,20240313 10:43:45,Latitude,49.6062013,Longitude,-110.5642198
GAS161,GAS,20240313 10:43:45,CF,43.791644,PSI,0.3327053
H2O161,H2O,20240313 10:43:45,CM,20.2806250,TEMPCelsius,14.7519038
ELEC162,ELECTRIC,20240313 10:43:45,kWH,37.9553078,kVA,5.6458392
GPS162,GPS,20240313 10:43:45,Latitude,51.1087698,Longitude,-111.6633350
GAS162,GAS,20240313 10:43:45,CF,96.5813524,PSI,1.981099
H2O162,H2O,20240313 10:43:45,CM,87.487662,TEMPCelsius,19.7121297
ELEC163,ELECTRIC,20240313 10:43:45,kWH,4.2498620,kVA,2.4619152
GPS163,GPS,20240313 10:43:45,Latitude,51.8300847,Longitude,-110.2246095
GAS163,GAS,20240313 10:43:45,CF,83.9478283,PSI,0.5185576
H2O163,H2O,20240313 10:43:45,CM,10.756363,TEMPCelsius,7.6978838
ELEC164,ELECTRIC,20240313 10:43:45,kWH,12.8843554,kVA,8.6055921
GPS164,GPS,20240313 10:43:45,Latitude,51.3016938,Longitude,-111.6919271
GAS164,GAS,20240313 10:43:45,CF,78.9626410,PSI,1.7219782
H2O164,H2O,20240313 10:43:45,CM,66.8508339,TEMPCelsius,0.2198193
ELEC165,ELECTRIC,20240313 10:43:45,kWH,65.2763874,kVA,9.5881360
GPS165,GPS,20240313 10:43:45,Latitude,51.2234269,Longitude,-111.8570628
GAS165,GAS,20240313 10:43:45,CF,8.8271587,PSI,0.3487747
H2O165,H2O,20240313 10:43:45,CM,6.4362103,TEMPCelsius,-3.2488135
ELEC166,ELECTRIC,20240313 10:43:45,kWH,19.7660664,kVA,4.1986544
GPS166,GPS,20240313 10:43:45,Latitude,49.2480597,Longitude,-111.8828362
GAS166,GAS,20240313 10:43:45,CF,9.3405201,PSI,0.2344825
H2O166,H2O,20240313 10:43:45,CM,32.5319282,TEMPCelsius,13.7077590
ELEC167,ELECTRIC,20240313 10:43:45,kWH,11.7198788,kVA,5.4450736
GPS167,GPS,20240313 10:43:45,Latitude,49.7628212,Longitude,-110.8989728
GAS167,GAS,20240313 10:43:45,CF,96.802835,PSI,0.7813796
H2O167,H2O,20240313 10:43:45,CM,4.5432326,TEMPCelsius,17.4868112
ELEC168,ELECTRIC,20240313 10:43:45,kWH,26.362625,kVA,9.3710518
